# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = tmpys6ezil1_model
# start_datetime = 2026-05-28 21:48:57 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001 (Default)
#     tol_obj = 1e-12 (Default)
#     tol_rel_obj = 10000 (Default)
#     tol_grad = 1e-08 (Default)
#     tol_rel_grad = 1e+07 (Default)
#     tol_param = 1e-08 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 4 (Default)
#     save_single_paths = false (Default)
#     psis_resample = true (Default)
#     calculate_lp = true (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k_/lm3f3ty933bgx8bfm0dsx7cr0000gn/T/tmp24rl7p3e/7rtpxpua.json
# init = 2 (Default)
# random
#   seed = 12
# output
#   file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/1dgaussian-20260528174857.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=1dgaussian.stan
lp_approx__,lp__,path__,mu
0.70668032, -146.63053, 2, 3.1758591
0.066986318, -147.27023, 2, 3.2217721
0.58492149, -146.75229, 2, 3.18589
1.1088563, -146.22836, 2, 2.9853653
1.1088563, -146.22836, 2, 2.9853653
0.14486069, -147.19235, 2, 3.2169004
0.14486069, -147.19235, 2, 3.2169004
1.1231117, -146.2141, 2, 2.9873136
-0.068404037, -147.40562, 2, 2.8890934
1.2760526, -146.06116, 2, 3.0131053
1.2089015, -146.12831, 2, 3.1186253
1.3359321, -146.00128, 2, 3.0904083
0.28220565, -147.05501, 2, 3.2079191
1.2780996, -146.05911, 2, 3.0135485
1.1201234, -146.21709, 2, 3.1321033
1.0890727, -146.24814, 2, 2.9827434
1.1375131, -146.1997, 2, 2.9893367
0.57941067, -146.7578, 2, 2.9326789
1.2839288, -146.05328, 2, 3.1041692
-0.0099763343, -147.34719, 2, 2.892557
1.3646342, -145.97258, 2, 3.0399775
0.57913532, -146.75808, 2, 2.9326572
0.57913532, -146.75808, 2, 2.9326572
1.1737623, -146.16345, 2, 2.994708
1.3581962, -145.97902, 2, 3.0820843
0.96365861, -146.37355, 2, 3.1511531
1.1863896, -146.15082, 2, 3.1223172
1.1743501, -146.16286, 2, 3.1242053
0.72059879, -146.61661, 2, 3.1746569
1.0519984, -146.28521, 2, 2.978057
0.97549898, -146.36171, 2, 2.969152
1.383692, -145.95352, 2, 3.0598048
0.90518893, -146.43202, 2, 2.9616798
1.3343657, -146.00285, 2, 3.0280932
1.0808701, -146.25634, 2, 2.9816822
1.3747717, -145.96244, 2, 3.0728617
-0.37465966, -147.71187, 2, 3.2470217
1.0572276, -146.27998, 2, 2.9787015
1.0572276, -146.27998, 2, 2.9787015
1.1368214, -146.20039, 2, 2.9892382
1.1368214, -146.20039, 2, 2.9892382
0.87390763, -146.4633, 2, 3.1604712
1.2710805, -146.06613, 2, 3.0120458
1.3513652, -145.98585, 2, 3.0340745
1.3482581, -145.98895, 2, 3.0861235
1.2771144, -146.0601, 2, 3.1056695
1.3299548, -146.00726, 2, 3.026719
0.63102211, -146.70619, 2, 3.1821886
1.2171927, -146.12002, 2, 3.117206
0.28713839, -147.05007, 2, 3.2075864
1.146239, -146.19097, 2, 3.1284127
1.1729143, -146.1643, 2, 2.9945773
1.3780311, -145.95918, 2, 3.0701462
1.3390785, -145.99813, 2, 3.089373
-0.11459276, -147.4518, 2, 3.2325997
1.2693167, -146.0679, 2, 3.1073285
1.2593011, -146.07791, 2, 3.1093785
1.3821121, -145.9551, 2, 3.0651312
1.1865828, -146.15063, 2, 3.1222865
1.3814759, -145.95574, 2, 3.0661661
0.65595175, -146.68126, 2, 2.9388644
1.3782932, -145.95892, 2, 3.0491071
1.3782932, -145.95892, 2, 3.0491071
1.26046, -146.07675, 2, 3.1091456
1.1960259, -146.14119, 2, 2.99824
-1.1763316, -148.51354, 2, 3.2857662
1.3832511, -145.95396, 2, 3.0624867
1.3788108, -145.9584, 2, 3.0496175
1.3274823, -146.00973, 2, 3.0259734
1.383638, -145.95357, 2, 3.05842
1.3133359, -146.02388, 2, 3.0219911
1.3835626, -145.95365, 2, 3.061139
0.73272613, -146.60449, 2, 2.9454051
0.73272613, -146.60449, 2, 2.9454051
-0.78860424, -148.12582, 2, 3.2679287
0.48995497, -146.84726, 2, 2.925812
0.48995497, -146.84726, 2, 2.925812
1.3777126, -145.9595, 2, 3.0485628
1.1921127, -146.1451, 2, 3.1213995
-0.097063704, -147.43428, 2, 2.88742
1.2776153, -146.0596, 2, 3.0134433
0.96632688, -146.37089, 2, 2.9681426
0.73015632, -146.60706, 2, 2.9451802
0.83192184, -146.50529, 3, 3.1645468
1.1636825, -146.17353, 3, 2.9931708
1.2796145, -146.0576, 3, 3.1051248
0.91996666, -146.41725, 3, 3.155802
0.91996666, -146.41725, 3, 3.155802
1.3535096, -145.9837, 3, 3.0840719
-1.4086807, -148.74589, 3, 3.2958111
1.3699131, -145.9673, 3, 3.0761045
1.333481, -146.00373, 3, 3.0278128
0.88484625, -146.45237, 3, 3.159382
-0.014474229, -147.35169, 3, 2.8922878
0.81300209, -146.52421, 3, 3.1663325
0.91909157, -146.41812, 3, 2.9631113
0.91909157, -146.41812, 3, 2.9631113
0.64216063, -146.69505, 3, 3.1812774
1.3793199, -145.95789, 3, 3.0688575
0.31315325, -147.02406, 3, 3.2058193
0.92979015, -146.40742, 3, 3.1547765
0.055837611, -147.28137, 3, 2.8965465
0.68591995, -146.65129, 3, 3.1776297
-0.99108297, -148.32829, 3, 3.277426
-0.99108297, -148.32829, 3, 3.277426
-0.99108297, -148.32829, 3, 3.277426
-0.99108297, -148.32829, 3, 3.277426
1.1809656, -146.15625, 3, 3.1231748
0.82643161, -146.51078, 3, 3.1650681
0.97616955, -146.36104, 3, 2.9692262
1.330304, -146.00691, 3, 3.0921784
0.87434081, -146.46287, 3, 3.1604283
-0.17077372, -147.50799, 3, 2.883189
-0.17077372, -147.50799, 3, 2.883189
1.1388711, -146.19834, 3, 3.1294736
1.1388711, -146.19834, 3, 3.1294736
1.1691967, -146.16802, 3, 2.9940073
0.66678175, -146.67043, 3, 3.1792387
1.0507137, -146.2865, 3, 3.1411047
0.076059828, -147.26115, 3, 2.8977921
1.2470482, -146.09016, 3, 3.0072269
1.2470482, -146.09016, 3, 3.0072269
-0.26752133, -147.60473, 3, 3.241219
1.354235, -145.98298, 3, 3.0352292
1.3615156, -145.9757, 3, 3.0805633
0.29417391, -147.04304, 3, 2.9118935
1.0428896, -146.29432, 3, 3.1420578
1.3818401, -145.95537, 3, 3.0534089
-0.14273333, -147.47995, 3, 2.8847865
1.1669817, -146.17023, 3, 2.99367
1.0759588, -146.26125, 3, 3.1379504
-0.44863258, -147.78584, 3, 3.2509255
-0.48890617, -147.82612, 3, 2.8659864
1.3156256, -146.02159, 3, 3.0226065
1.3824103, -145.9548, 3, 3.0544304
1.3384318, -145.99878, 3, 3.0895887
0.79007827, -146.54713, 3, 3.168457
1.3751906, -145.96202, 3, 3.0725444
-1.100778, -148.43799, 3, 2.8366018
1.3756134, -145.9616, 3, 3.046788
1.3183288, -146.01888, 3, 3.0233465
0.96434447, -146.37287, 3, 3.1510783
-0.19747212, -147.53468, 3, 2.8816813
1.368325, -145.96889, 3, 3.0419692
1.3652355, -145.97198, 3, 3.0787163
0.75854979, -146.57866, 3, 2.9476911
1.2529499, -146.08426, 3, 3.0083682
1.3423942, -145.99482, 3, 3.0882417
1.3050476, -146.03216, 3, 3.0991609
1.3770289, -145.96018, 3, 3.0710494
1.0016691, -146.33554, 3, 3.1469079
-0.39897637, -147.73619, 3, 2.8706903
1.3353085, -146.0019, 3, 3.0283948
0.030123252, -147.30709, 3, 2.8949762
-0.42140593, -147.75862, 3, 3.249498
0.72676972, -146.61044, 3, 2.9448843
-0.34340939, -147.68062, 3, 3.2453479
1.2209215, -146.11629, 3, 3.0024479
-0.23326173, -147.57047, 3, 3.239324
1.3136064, -146.02361, 3, 3.0969409
1.3461154, -145.9911, 3, 3.0320877
1.2472206, -146.08999, 3, 3.0072599
1.383346, -145.95387, 3, 3.0568544
1.3812879, -145.95592, 3, 3.0525617
1.1370741, -146.20014, 3, 3.12973
1.3262436, -146.01097, 3, 3.025606
0.76436588, -146.57285, 3, 2.9482125
1.1596883, -146.17752, 3, 2.9925714
1.1565714, -146.18064, 3, 2.9921073
0.66299854, -146.67421, 3, 3.1795542
0.60394938, -146.73326, 3, 3.1843755
1.1838703, -146.15334, 3, 2.9962872
1.1838703, -146.15334, 3, 2.9962872
1.3796483, -145.95756, 3, 3.0505045
1.3470547, -145.99016, 3, 3.0865717
1.1305676, -146.20664, 3, 3.1306503
1.1305676, -146.20664, 3, 3.1306503
1.373099, -145.96411, 3, 3.0740599
0.86865715, -146.46855, 3, 3.1609898
0.86865715, -146.46855, 3, 3.1609898
0.883705, -146.45351, 3, 2.9595079
0.44483947, -146.89237, 3, 3.1965249
1.174755, -146.16246, 3, 2.9948614
0.91703837, -146.42017, 3, 3.1561055
0.81501309, -146.5222, 3, 3.1661441
0.58629958, -146.75091, 3, 2.9332232
0.59738662, -146.73983, 3, 3.1848999
1.0611865, -146.27603, 3, 3.1398112
1.0201668, -146.31705, 3, 3.1447656
0.19202829, -147.14518, 3, 2.9051292
1.1670091, -146.1702, 3, 2.9936741
0.48233621, -146.85488, 3, 3.1937608
1.2086397, -146.12857, 3, 3.1186695
1.2979416, -146.03927, 3, 3.1009138
1.2979416, -146.03927, 3, 3.1009138
1.3604563, -145.97676, 3, 3.0379438
1.2548281, -146.08238, 3, 3.0087368
0.96668505, -146.37053, 3, 3.1508224
0.60971156, -146.7275, 3, 3.1839133
1.0134678, -146.32374, 3, 2.9734565
-0.00361145, -147.34082, 3, 2.8929386
1.2709084, -146.0663, 3, 3.0120096
1.2242504, -146.11296, 3, 3.0030343
1.2146032, -146.12261, 3, 3.117653
1.3239271, -146.01328, 3, 3.0249294
1.2601993, -146.07701, 3, 3.009806
1.2601993, -146.07701, 3, 3.009806
0.84534113, -146.49187, 3, 3.1632616
0.9832038, -146.35401, 3, 3.1489954
1.3101277, -146.02708, 3, 3.0978587
1.3812838, -145.95593, 3, 3.0525559
0.91754726, -146.41966, 3, 3.1560528
0.86295031, -146.47426, 3, 3.1615505
1.3611516, -145.97606, 3, 3.0807354
0.82001259, -146.5172, 3, 3.1656743
1.3540099, -145.9832, 3, 3.0838675
1.3836691, -145.95354, 3, 3.0602437
1.1044466, -146.23277, 3, 2.984773
1.0604262, -146.27679, 3, 3.1399058
1.0604262, -146.27679, 3, 3.1399058
1.3833934, -145.95382, 3, 3.0619644
1.3534697, -145.98374, 3, 3.0840882
1.2749471, -146.06226, 3, 3.1061365
0.68075374, -146.65646, 3, 3.1780662
0.68075374, -146.65646, 3, 3.1780662
1.3149082, -146.0223, 3, 3.0224126
1.1319085, -146.2053, 3, 2.9885425
1.1319085, -146.2053, 3, 2.9885425
1.3012774, -146.03593, 3, 3.0189038
1.1694494, -146.16776, 3, 3.1249583
0.97252609, -146.36469, 3, 3.1501805
1.3834751, -145.95374, 3, 3.0616066
-0.14668698, -147.4839, 3, 3.2344438
0.89914817, -146.43806, 3, 3.1579399
1.2576475, -146.07956, 3, 3.0092952
1.2958506, -146.04136, 3, 3.1014156
-1.228177, -148.56539, 3, 3.2880458
1.2060728, -146.13114, 3, 2.9999024
0.84346771, -146.49374, 3, 2.9555622
0.84346771, -146.49374, 3, 2.9555622
0.84346771, -146.49374, 3, 2.9555622
1.1828619, -146.15435, 3, 3.1228763
1.3649274, -145.97228, 3, 3.0788759
0.71488649, -146.62233, 3, 2.9438523
1.3725847, -145.96463, 3, 3.0445952
1.07455, -146.26266, 3, 3.1381298
1.3064084, -146.0308, 3, 3.0201878
1.2642025, -146.07301, 3, 3.108386
0.77189481, -146.56532, 3, 3.1701131
0.77189481, -146.56532, 3, 3.1701131
0.54647789, -146.79073, 3, 3.1888956
0.825944, -146.51127, 3, 2.9538899
1.2287903, -146.10842, 3, 3.003844
1.0670806, -146.27013, 3, 2.9799302
1.2997388, -146.03747, 3, 3.0185266
-0.52055478, -147.85777, 3, 2.864358
1.3821216, -145.95509, 3, 3.0651142
1.2602748, -146.07694, 3, 3.0098212
1.2588, -146.07841, 3, 3.1094789
1.3267666, -146.01045, 3, 3.0932435
0.22565776, -147.11155, 3, 3.2116811
0.93012362, -146.40709, 3, 3.1547415
1.2592678, -146.07794, 3, 3.0096189
1.2621485, -146.07506, 3, 3.0101997
1.3835109, -145.9537, 3, 3.0614292
1.1148551, -146.22236, 3, 3.1328253
1.3469319, -145.99028, 3, 3.086617
1.2416515, -146.09556, 3, 3.0062046
1.3028546, -146.03436, 3, 3.09971
0.66694775, -146.67026, 3, 3.1792248
0.66694775, -146.67026, 3, 3.1792248
1.1690242, -146.16819, 3, 3.1250232
-0.01733309, -147.35454, 3, 2.8921169
1.3282667, -146.00895, 3, 3.092796
1.3282667, -146.00895, 3, 3.092796
1.3282667, -146.00895, 3, 3.092796
0.69775257, -146.63946, 3, 2.9423803
0.83936532, -146.49785, 3, 2.9551683
0.42638557, -146.91083, 3, 3.197865
0.1002429, -147.23697, 3, 2.8992944
0.9252114, -146.412, 3, 2.9637483
0.99028011, -146.34693, 3, 3.1482012
0.99028011, -146.34693, 3, 3.1482012
-0.25161398, -147.58883, 3, 2.8786625
0.44144239, -146.89577, 3, 3.1967726
0.25208666, -147.08513, 3, 3.2099346
1.1837329, -146.15348, 3, 2.9962654
0.1876657, -147.14955, 3, 2.9048469
0.80774131, -146.52947, 3, 3.1668238
0.64169901, -146.69551, 3, 2.9376888
1.3229503, -146.01426, 3, 3.0943561
1.3229503, -146.01426, 3, 3.0943561
0.6052192, -146.73199, 3, 2.9347303
1.1052628, -146.23195, 3, 2.9848822
1.375486, -145.96173, 3, 3.0466882
1.2750897, -146.06212, 3, 3.1061059
1.2401614, -146.09705, 3, 3.0059258
1.1834794, -146.15373, 3, 2.9962254
0.99874647, -146.33847, 3, 2.9717625
-0.6598687, -147.99708, 3, 3.2616585
1.365226, -145.97199, 3, 3.0787212
1.1528928, -146.18432, 3, 3.1274404
1.2371677, -146.10004, 3, 3.1136342
1.3654902, -145.97172, 3, 3.0404209
1.2751683, -146.06204, 3, 3.1060891
1.2834134, -146.0538, 3, 3.0147197
1.2487134, -146.0885, 3, 3.1114577
-1.0813105, -148.41852, 3, 3.2815273
-1.3105146, -148.64773, 3, 3.2916202
1.1731072, -146.1641, 3, 3.1243971
1.341785, -145.99543, 3, 3.0884528
-0.37463237, -147.71184, 3, 3.2470202
0.84411861, -146.49309, 3, 3.1633793
1.366108, -145.9711, 3, 3.0782567
1.366108, -145.9711, 3, 3.0782567
0.27933699, -147.05787, 3, 2.9108919
0.27933699, -147.05787, 3, 2.9108919
1.380072, -145.95714, 3, 3.0680158
0.42564042, -146.91157, 3, 3.1979189
1.2857587, -146.05145, 3, 3.1037577
1.3836126, -145.9536, 3, 3.0607979
1.3808614, -145.95635, 3, 3.0519723
0.80500805, -146.5322, 4, 3.1670781
1.3834912, -145.95372, 4, 3.0615287
1.333985, -146.00323, 4, 3.0910319
1.3025337, -146.03468, 4, 3.0192144
-1.8760634, -149.21328, 4, 2.8041813
1.1173943, -146.21982, 4, 3.1324782
1.0146017, -146.32261, 4, 3.1454157
0.72616684, -146.61105, 4, 3.1741724
1.2292519, -146.10796, 4, 3.1150771
0.4577085, -146.8795, 4, 3.1955826
1.3735387, -145.96367, 4, 3.0452495
1.3735387, -145.96367, 4, 3.0452495
1.3681023, -145.96911, 4, 3.0771614
-0.15379707, -147.49101, 4, 3.2348497
1.2032566, -146.13396, 4, 3.1195723
0.66234013, -146.67487, 4, 3.179609
1.369341, -145.96787, 4, 3.0764456
1.369341, -145.96787, 4, 3.0764456
0.76856865, -146.56864, 4, 3.1704134
-0.25995487, -147.59717, 4, 3.2408022
-0.25995487, -147.59717, 4, 3.2408022
0.19469525, -147.14252, 4, 2.905302
1.0174772, -146.31973, 4, 3.1450804
0.8609307, -146.47628, 4, 2.9572559
0.87716909, -146.46004, 4, 2.9588565
1.3670157, -145.9702, 4, 3.0777664
0.85691866, -146.48029, 4, 3.1621398
1.3667479, -145.97046, 4, 3.0410917
1.3667479, -145.97046, 4, 3.0410917
1.3810515, -145.95616, 4, 3.0667751
1.3252733, -146.01194, 4, 3.0936832
-0.44591961, -147.78313, 4, 3.2507837
-0.44591961, -147.78313, 4, 3.2507837
1.3836094, -145.9536, 4, 3.0581815
1.2890002, -146.04821, 4, 3.015985
0.69215491, -146.64506, 4, 2.9419034
0.69215491, -146.64506, 4, 2.9419034
0.74492371, -146.59229, 4, 3.172525
-0.12741325, -147.46463, 4, 2.8856654
0.6695709, -146.66764, 4, 2.9399986
1.2421446, -146.09507, 4, 3.1127069
1.2421446, -146.09507, 4, 3.1127069
1.0513634, -146.28585, 4, 3.1410251
0.48522323, -146.85199, 4, 2.9254585
1.3148421, -146.02237, 4, 3.0223948
1.1971641, -146.14005, 4, 3.1205781
1.2920494, -146.04516, 4, 3.1023128
1.3835636, -145.95365, 4, 3.0611327
1.2048638, -146.13235, 4, 3.1193042
1.3764882, -145.96072, 4, 3.0474957
-0.7518186, -148.08903, 4, 3.2661564
-1.4342176, -148.77143, 4, 2.8221149
1.3076266, -146.02959, 4, 3.0985052
1.3481255, -145.98909, 4, 3.0328309
1.358738, -145.97847, 4, 3.0818431
1.3763761, -145.96084, 4, 3.0474027
0.25390012, -147.08331, 4, 3.209814
0.80339727, -146.53381, 4, 2.9517764
1.3257213, -146.01149, 4, 3.0935519
1.3818442, -145.95537, 4, 3.0655884
1.3583514, -145.97886, 4, 3.0820154
0.71818175, -146.61903, 4, 2.9441376
1.3529991, -145.98421, 4, 3.0842788
1.0004214, -146.33679, 4, 3.1470505
1.1919402, -146.14527, 4, 2.9975768
0.84583112, -146.49138, 4, 2.9557898
1.100789, -146.23642, 4, 2.9842851
1.2516627, -146.08555, 4, 3.110887
1.3394413, -145.99777, 4, 3.0297529
-0.75529607, -148.09251, 4, 3.2663246
-0.75529607, -148.09251, 4, 3.2663246
1.3832871, -145.95392, 4, 3.0566404
1.3770204, -145.96019, 4, 3.0710567
1.0791959, -146.25802, 4, 3.1375367
-0.14941569, -147.48663, 4, 3.2345997
1.3831001, -145.95411, 4, 3.0629557
1.1128751, -146.22434, 4, 2.9859094
1.0263134, -146.3109, 4, 2.9749624
1.3212338, -146.01598, 4, 3.0948451
1.3212338, -146.01598, 4, 3.0948451
1.369088, -145.96812, 4, 3.0765942
0.94191355, -146.3953, 4, 3.1534956
-1.21922, -148.55643, 4, 3.2876536
1.3688993, -145.96831, 4, 3.0422999
1.1710832, -146.16613, 4, 2.9942959
1.3803701, -145.95684, 4, 3.0676582
0.97734421, -146.35987, 4, 3.1496477
1.019601, -146.31761, 4, 3.1448319
0.69097426, -146.64624, 4, 3.1772011
1.3275496, -146.00966, 4, 3.0930107
1.3718276, -145.96538, 4, 3.0749084
0.15772868, -147.17948, 4, 3.2160808
1.1068437, -146.23037, 4, 3.1339097
1.3335953, -146.00362, 4, 3.0911553
1.1933642, -146.14385, 4, 2.9978071
1.1933642, -146.14385, 4, 2.9978071
1.3533769, -145.98384, 4, 3.0348782
1.3069118, -146.0303, 4, 3.098688
1.0587825, -146.27843, 4, 2.9788942
0.63603836, -146.70117, 4, 3.1817791
1.12288, -146.21433, 4, 3.1317226
1.3091343, -146.02808, 4, 3.0208873
0.37547025, -146.96174, 4, 2.9175073
1.2273401, -146.10987, 4, 3.11542
1.3768776, -145.96033, 4, 3.0478245
1.3768776, -145.96033, 4, 3.0478245
1.3768776, -145.96033, 4, 3.0478245
1.0821692, -146.25504, 4, 2.9818493
0.43173007, -146.90548, 4, 2.9215259
0.88147402, -146.45574, 4, 3.1597191
0.88147402, -146.45574, 4, 3.1597191
-0.048680757, -147.38589, 4, 3.2287495
-0.048680757, -147.38589, 4, 3.2287495
1.0778102, -146.2594, 4, 2.9812901
1.261598, -146.07561, 4, 3.1089159
0.44759493, -146.88962, 4, 3.1963237
1.2658625, -146.07135, 4, 3.0109588
1.3314872, -146.00572, 4, 3.0918143
1.2242414, -146.11297, 4, 3.0030327
1.2242414, -146.11297, 4, 3.0030327
1.3759839, -145.96123, 4, 3.0470828
1.2958191, -146.04139, 4, 3.1014231
1.3829878, -145.95422, 4, 3.063267
1.3829878, -145.95422, 4, 3.063267
1.1879602, -146.14925, 4, 3.1220667
0.38343925, -146.95377, 4, 3.2009345
0.53649344, -146.80072, 4, 2.9293392
1.1731523, -146.16406, 4, 3.1243901
1.3646799, -145.97253, 4, 3.0400009
0.98134678, -146.35587, 4, 2.9698015
0.59090136, -146.74631, 4, 3.185416
-0.11315638, -147.45037, 4, 2.8864874
1.0841794, -146.25303, 4, 3.1368955
1.3576915, -145.97952, 4, 3.0366975
1.3300181, -146.00719, 4, 3.0267383
0.38082716, -146.95638, 4, 3.2011191
0.95983206, -146.37738, 4, 3.1515697
1.3818077, -145.9554, 4, 3.065648
1.2037745, -146.13344, 4, 2.9995181
1.3263267, -146.01089, 4, 3.0933736
1.3347684, -146.00244, 4, 3.0907825
0.96521603, -146.372, 4, 2.9680211
0.48604724, -146.85116, 4, 3.1934841
1.2857501, -146.05146, 4, 3.0152445
0.46867335, -146.86854, 4, 3.1947745
1.0153737, -146.32184, 4, 2.9736783
0.75735211, -146.57986, 4, 3.1714201
1.3672253, -145.96999, 4, 3.0776512
1.3472521, -145.98996, 4, 3.0325055
1.3210969, -146.01611, 4, 3.0948838
0.11829604, -147.21892, 4, 3.218579
-0.95973616, -148.29695, 4, 3.2759829
0.26915244, -147.06806, 4, 2.9102082
0.26915244, -147.06806, 4, 2.9102082
0.49656179, -146.84065, 4, 3.1926971
1.3592043, -145.97801, 4, 3.0816334
1.3229844, -146.01423, 4, 3.0246578
1.1752279, -146.16198, 4, 2.9949346
1.1752279, -146.16198, 4, 2.9949346
1.2515379, -146.08567, 4, 3.0080928
0.84274458, -146.49447, 4, 2.9554927
1.3466119, -145.9906, 4, 3.0867348
0.82441746, -146.51279, 4, 3.1652587
1.2131525, -146.12406, 4, 3.1179019
1.2131525, -146.12406, 4, 3.1179019
1.0938833, -146.24333, 4, 2.9833727
1.2894878, -146.04772, 4, 3.0160972
-0.43305636, -147.77027, 4, 3.2501101
1.3601851, -145.97703, 4, 3.0378184
0.89287999, -146.44433, 4, 2.9604296
1.383052, -145.95416, 4, 3.0559118
1.1832238, -146.15399, 4, 3.1228192
1.3396007, -145.99761, 4, 3.0298065
1.3396007, -145.99761, 4, 3.0298065
1.1830424, -146.15417, 4, 2.9961563
1.3799601, -145.95725, 4, 3.0508579
1.1221163, -146.2151, 4, 2.9871758
1.2206075, -146.1166, 4, 3.1166112
1.3429613, -145.99425, 4, 3.0880437
0.44292594, -146.89429, 4, 3.1966645
1.173237, -146.16397, 4, 2.994627
1.173237, -146.16397, 4, 2.994627
1.2064092, -146.1308, 4, 3.1190453
1.2064092, -146.1308, 4, 3.1190453
0.33856765, -146.99864, 4, 3.2040721
1.1700646, -146.16715, 4, 3.1248642
0.51898323, -146.81823, 4, 2.928001
1.3756458, -145.96157, 4, 3.0468135
1.2451681, -146.09204, 4, 3.0068685
1.2451681, -146.09204, 4, 3.0068685
-0.89744547, -148.23466, 4, 2.8459177
0.9946466, -146.34257, 4, 3.1477076
0.33439883, -147.00281, 4, 3.2043601
0.33439883, -147.00281, 4, 3.2043601
0.83858129, -146.49863, 4, 3.163911
0.63578587, -146.70143, 4, 2.9372044
1.3816189, -145.95559, 4, 3.0530563
1.3347651, -146.00245, 4, 3.0907835
0.70758256, -146.62963, 4, 2.9432225
0.70758256, -146.62963, 4, 2.9432225
1.0257051, -146.31151, 4, 3.1441136
0.76600556, -146.57121, 4, 2.9483599
1.3664762, -145.97074, 4, 3.0409448
1.3511126, -145.9861, 4, 3.0850288
1.3378113, -145.9994, 4, 3.0897942
1.023507, -146.3137, 4, 2.9746312
1.1906234, -146.14659, 4, 2.9973645
1.2709924, -146.06622, 4, 3.1069769
1.2709924, -146.06622, 4, 3.1069769
-1.150575, -148.48779, 4, 2.8343791
1.3596855, -145.97753, 4, 3.0814149
1.3656802, -145.97153, 4, 3.0784834
1.3820031, -145.95521, 4, 3.0653215
0.29313497, -147.04408, 4, 2.9118232
1.3543918, -145.98282, 4, 3.0352939
1.3398078, -145.9974, 4, 3.0891279
1.1294782, -146.20773, 4, 3.1308032
0.8256771, -146.51153, 4, 2.9538646
1.3513411, -145.98587, 4, 3.034065
1.3513411, -145.98587, 4, 3.034065
-0.22612182, -147.56333, 4, 3.2389266
1.3763798, -145.96083, 4, 3.0474058
1.2785238, -146.05869, 4, 3.1053632
0.1504451, -147.18677, 4, 3.2165453
1.244206, -146.09301, 4, 3.1123181
-0.28487294, -147.62208, 4, 2.8768328
0.10750601, -147.22971, 4, 2.8997483
-0.5551191, -147.89233, 4, 3.2564092
1.1585238, -146.17869, 4, 3.1266065
1.3668324, -145.97038, 4, 3.0778664
# 
# Elapsed Time: 0.001000 seconds (Pathfinders)
#               0.000000 seconds (PSIS)
#               0.001000 seconds (Total)
# 
