# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = tmpys6ezil1_model
# start_datetime = 2026-05-28 21:47:06 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001 (Default)
#     tol_obj = 1e-12 (Default)
#     tol_rel_obj = 10000 (Default)
#     tol_grad = 1e-08 (Default)
#     tol_rel_grad = 1e+07 (Default)
#     tol_param = 1e-08 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 4 (Default)
#     save_single_paths = false (Default)
#     psis_resample = true (Default)
#     calculate_lp = true (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k_/lm3f3ty933bgx8bfm0dsx7cr0000gn/T/tmp24rl7p3e/d3wh4mrc.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/1dgaussian-20260528174706.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=1dgaussian.stan
lp_approx__,lp__,path__,mu
1.3836541, -145.95356, 3, 3.0585806
0.38182744, -146.95538, 3, 3.2010484
0.71759991, -146.61961, 3, 3.174917
0.71759991, -146.61961, 3, 3.174917
1.1775326, -146.15968, 3, 3.1237116
1.1775326, -146.15968, 3, 3.1237116
-1.5323075, -148.86952, 3, 3.3009855
-1.3496323, -148.68684, 3, 3.2932992
0.0048978794, -147.33231, 3, 3.2255539
1.2020264, -146.13519, 3, 3.1197768
1.2020264, -146.13519, 3, 3.1197768
0.94419822, -146.39301, 3, 2.9657519
-1.1060272, -148.44324, 3, 2.8363665
-1.1060272, -148.44324, 3, 2.8363665
1.1700587, -146.16715, 3, 3.1248651
0.17795585, -147.15926, 3, 2.9042204
1.2695118, -146.0677, 3, 3.0117164
0.61742373, -146.71979, 3, 3.1832919
1.0807538, -146.25646, 3, 3.1373368
1.3618989, -145.97531, 3, 3.0386236
1.1397275, -146.19748, 3, 2.989653
1.3735452, -145.96367, 3, 3.045254
1.3735452, -145.96367, 3, 3.045254
0.40162314, -146.93559, 3, 2.919361
1.3279186, -146.00929, 3, 3.0261037
1.0187153, -146.3185, 3, 3.1449356
1.2338132, -146.1034, 3, 3.0047538
1.2338132, -146.1034, 3, 3.0047538
0.32925906, -147.00795, 3, 2.9142897
0.32925906, -147.00795, 3, 2.9142897
1.0975705, -146.23964, 3, 3.1351456
1.0975705, -146.23964, 3, 3.1351456
0.3532282, -146.98398, 3, 2.9159496
0.83489013, -146.50232, 3, 2.9547403
1.0911471, -146.24606, 3, 3.13599
1.344635, -145.99258, 3, 3.0874512
1.3655619, -145.97165, 3, 3.0404585
1.2775111, -146.0597, 3, 3.0134207
1.3800891, -145.95712, 3, 3.0679957
1.3775146, -145.9597, 3, 3.0706208
1.0534397, -146.28377, 3, 3.14077
0.98981299, -146.3474, 3, 3.1482539
1.2856213, -146.05159, 3, 3.1037887
1.3417192, -145.99549, 3, 3.0884755
1.2650771, -146.07213, 3, 3.0107973
1.3674151, -145.9698, 3, 3.0775464
0.78799567, -146.54922, 3, 2.9503562
1.3634156, -145.9738, 3, 3.0393631
1.3747912, -145.96242, 3, 3.0728471
1.3828584, -145.95435, 3, 3.0635961
-0.25064515, -147.58786, 3, 3.240288
1.1707328, -146.16648, 3, 3.1247619
1.074551, -146.26266, 3, 3.1381296
1.3550181, -145.98219, 3, 3.035554
0.49713767, -146.84007, 3, 3.1926539
0.38237331, -146.95484, 3, 3.2010099
0.41222122, -146.92499, 3, 3.1988849
1.1730132, -146.1642, 3, 2.9945925
1.1730132, -146.1642, 3, 2.9945925
1.3569787, -145.98023, 3, 3.0826171
1.3332707, -146.00394, 3, 3.0912576
1.3558201, -145.98139, 3, 3.0358912
0.67529236, -146.66192, 3, 3.1785259
0.67529236, -146.66192, 3, 3.1785259
1.3372559, -145.99996, 3, 3.0290272
1.1681424, -146.16907, 3, 2.9938465
1.3616015, -145.97561, 3, 3.0805225
0.94240318, -146.39481, 3, 2.9655607
1.3127077, -146.0245, 3, 3.021824
1.1409949, -146.19622, 3, 2.9898347
0.14174358, -147.19547, 3, 2.9019058
0.14174358, -147.19547, 3, 2.9019058
1.2494995, -146.08771, 3, 3.0076979
1.3836566, -145.95356, 3, 3.0603959
1.3815275, -145.95568, 3, 3.052916
1.2819194, -146.05529, 3, 3.1046168
0.60069721, -146.73651, 3, 3.1846357
1.3241971, -146.01301, 3, 3.0250076
-3.9919468, -151.32916, 3, 3.3873772
-4.6351446, -151.97236, 3, 2.7125658
1.3180446, -146.01917, 3, 3.023268
1.3180446, -146.01917, 3, 3.023268
1.2688328, -146.06838, 3, 3.1074296
0.3300774, -147.00713, 3, 3.2046581
0.88668299, -146.45053, 3, 2.9598061
0.54174526, -146.79547, 3, 3.1892608
-0.04210089, -147.37931, 3, 3.2283603
1.2730999, -146.06411, 3, 3.0124732
1.1222459, -146.21497, 3, 2.9871938
1.3835461, -145.95367, 3, 3.0612364
1.3607977, -145.97641, 3, 3.0809014
0.70838634, -146.62883, 3, 2.9432917
1.2919432, -146.04527, 3, 3.0166665
1.3489019, -145.98831, 3, 3.0331236
1.3830904, -145.95412, 3, 3.0560205
-0.20937213, -147.54658, 3, 3.2379907
1.3644971, -145.97271, 3, 3.0790967
0.16795208, -147.16926, 3, 3.2154266
1.0124298, -146.32478, 3, 3.1456681
1.0124298, -146.32478, 3, 3.1456681
1.2072612, -146.12995, 3, 3.118902
1.2072612, -146.12995, 3, 3.118902
-0.14835739, -147.48557, 3, 2.8844649
0.028160693, -147.30905, 3, 2.894857
-0.89546567, -148.23268, 3, 2.8460104
1.3487654, -145.98845, 3, 3.0330719
0.54944635, -146.78777, 3, 2.9303381
1.0052631, -146.33195, 3, 2.9725083
1.3700435, -145.96717, 3, 3.0760258
1.3700435, -145.96717, 3, 3.0760258
0.4770235, -146.86019, 3, 2.9248483
0.39555284, -146.94166, 3, 2.9189286
0.39555284, -146.94166, 3, 2.9189286
1.3507761, -145.98644, 3, 3.0851603
0.83466361, -146.50255, 3, 3.1642855
0.83466361, -146.50255, 3, 3.1642855
0.83466361, -146.50255, 3, 3.1642855
1.2292432, -146.10797, 3, 3.0039255
0.35134906, -146.98586, 3, 3.2031853
1.1074186, -146.22979, 3, 3.1338324
1.314753, -146.02246, 3, 3.0966334
1.3736921, -145.96352, 3, 3.0453575
1.3572689, -145.97994, 3, 3.0824912
1.3572689, -145.97994, 3, 3.0824912
1.2581391, -146.07907, 3, 3.0093932
1.3831077, -145.9541, 3, 3.0629335
0.74359616, -146.59362, 3, 2.9463618
1.23838, -146.09883, 3, 3.0055944
1.3637065, -145.97351, 3, 3.0794961
1.3548295, -145.98238, 3, 3.0354753
0.37614588, -146.96107, 3, 3.2014492
1.295636, -146.04158, 3, 3.0175374
1.3124588, -146.02475, 3, 3.021758
1.2884121, -146.0488, 3, 3.1031541
1.3239377, -146.01327, 3, 3.0249325
0.90442571, -146.43279, 3, 2.9616018
1.2015182, -146.13569, 3, 2.9991431
1.3619093, -145.9753, 3, 3.0803755
1.2085593, -146.12865, 3, 3.1186831
1.3075486, -146.02966, 3, 3.0204789
1.3161476, -146.02106, 3, 3.0962559
1.2027811, -146.13443, 3, 2.9993527
1.0146937, -146.32252, 3, 3.145405
1.3814521, -145.95576, 3, 3.0528024
1.3814521, -145.95576, 3, 3.0528024
0.47793428, -146.85928, 3, 3.1940882
1.2074398, -146.12977, 3, 3.0001322
1.3638375, -145.97337, 3, 3.0395737
1.3638375, -145.97337, 3, 3.0395737
1.230062, -146.10715, 3, 3.004073
0.57878882, -146.75842, 3, 2.9326299
0.57878882, -146.75842, 3, 2.9326299
0.52949801, -146.80771, 3, 2.9288029
0.97582249, -146.36139, 3, 3.1498163
0.97582249, -146.36139, 3, 3.1498163
-0.20872747, -147.54594, 3, 2.8810496
1.1872161, -146.15, 3, 3.1221855
0.42468475, -146.91253, 3, 2.9210163
1.3773472, -145.95986, 3, 3.0482338
1.0937025, -146.24351, 3, 3.1356552
1.3650539, -145.97216, 3, 3.0788105
0.87253601, -146.46468, 3, 2.9583972
-0.54159658, -147.87881, 3, 2.8632828
1.3761186, -145.96109, 3, 3.0718124
0.76625865, -146.57095, 3, 2.9483827
0.76625865, -146.57095, 3, 2.9483827
0.33156828, -147.00564, 3, 3.2045554
1.3835778, -145.95363, 3, 3.0579613
1.1196124, -146.2176, 3, 3.1321736
0.7586556, -146.57856, 3, 3.1713035
0.83119637, -146.50602, 3, 2.9543883
0.37430375, -146.96291, 3, 3.2015789
1.3290437, -146.00817, 3, 3.0925618
0.94678708, -146.39042, 3, 2.9660285
1.3827544, -145.95446, 3, 3.0551615
1.3827544, -145.95446, 3, 3.0551615
1.3341419, -146.00307, 3, 3.0909821
1.2503957, -146.08682, 3, 3.0078712
1.3364897, -146.00072, 3, 3.0902274
1.3364897, -146.00072, 3, 3.0902274
0.72167904, -146.61553, 3, 3.174563
0.71574224, -146.62147, 3, 2.9439263
1.3354829, -146.00173, 3, 3.0284509
0.12812193, -147.20909, 3, 3.2179602
1.1669084, -146.1703, 3, 2.9936588
1.1669084, -146.1703, 3, 2.9936588
1.3722158, -145.965, 3, 3.0443498
1.1447641, -146.19245, 3, 2.9903777
0.7853633, -146.55185, 3, 2.9501153
0.77207972, -146.56513, 3, 3.1700964
0.068432989, -147.26878, 3, 2.8973212
-0.19828066, -147.53549, 3, 2.8816359
1.2573412, -146.07987, 3, 3.0092342
1.2891026, -146.04811, 3, 3.0160085
1.2891026, -146.04811, 3, 3.0160085
0.7923626, -146.54485, 3, 3.1682472
0.97252989, -146.36468, 3, 3.1501801
1.3727831, -145.96443, 3, 3.0447288
1.3595766, -145.97764, 3, 3.0814646
1.1691496, -146.16806, 3, 2.9940001
0.99089398, -146.34632, 3, 3.148132
0.58552116, -146.75169, 3, 2.9331616
0.085944913, -147.25127, 3, 3.2205997
1.3746922, -145.96252, 3, 3.0460831
1.3425574, -145.99465, 3, 3.0881848
-0.093557135, -147.43077, 3, 2.8876239
0.1724839, -147.16473, 3, 3.2151357
1.2661361, -146.07108, 3, 3.1079889
-0.0014408549, -147.33865, 3, 2.893069
-0.0014408549, -147.33865, 3, 2.893069
0.49195826, -146.84525, 3, 2.9259619
1.1287553, -146.20846, 4, 3.1309046
1.1287553, -146.20846, 4, 3.1309046
1.374402, -145.96281, 4, 3.0458685
1.2578487, -146.07936, 4, 3.1096688
1.350213, -145.987, 4, 3.0336253
1.3129681, -146.02424, 4, 3.0971109
1.3514407, -145.98577, 4, 3.0341042
1.0152862, -146.32193, 4, 3.145336
1.3590816, -145.97813, 4, 3.0373154
1.3590816, -145.97813, 4, 3.0373154
1.1769368, -146.16028, 4, 2.9951998
1.1769368, -146.16028, 4, 2.9951998
1.1769368, -146.16028, 4, 2.9951998
1.1769368, -146.16028, 4, 2.9951998
1.1769368, -146.16028, 4, 2.9951998
1.0668193, -146.27039, 4, 3.1391068
1.3433218, -145.99389, 4, 3.031087
1.3433218, -145.99389, 4, 3.031087
1.3434858, -145.99373, 4, 3.0311448
1.3311184, -146.00609, 4, 3.0919283
1.3823956, -145.95482, 4, 3.0646027
-0.0084372514, -147.34565, 4, 3.226355
1.3251261, -146.01209, 4, 3.0937262
1.3251261, -146.01209, 4, 3.0937262
1.2231637, -146.11405, 4, 3.1161619
0.80877626, -146.52844, 4, 2.9522768
1.0633298, -146.27388, 4, 3.1395439
0.79663642, -146.54058, 4, 3.1678535
1.3618813, -145.97533, 4, 3.080389
0.36314855, -146.97406, 4, 2.9166423
0.80997469, -146.52724, 4, 3.1666155
0.41484965, -146.92236, 4, 3.1986962
1.2989351, -146.03828, 4, 3.018331
1.109699, -146.22751, 4, 2.9854791
0.16532517, -147.17189, 4, 2.9034092
0.16532517, -147.17189, 4, 2.9034092
1.3228785, -146.01433, 4, 3.0246274
1.3151161, -146.0221, 4, 3.0224687
0.58980244, -146.74741, 4, 2.9335009
0.62737149, -146.70984, 4, 3.1824858
0.62737149, -146.70984, 4, 3.1824858
0.62737149, -146.70984, 4, 3.1824858
1.1041223, -146.23309, 4, 2.9847296
1.3812772, -145.95593, 4, 3.0664577
1.3836796, -145.95353, 4, 3.0600851
0.37994222, -146.95727, 4, 2.9178226
0.73897173, -146.59824, 4, 2.9459538
-1.4158045, -148.75302, 4, 3.2961123
1.3124157, -146.0248, 4, 3.0972575
1.3593153, -145.9779, 4, 3.037421
1.3593153, -145.9779, 4, 3.037421
1.3593153, -145.9779, 4, 3.037421
1.0393542, -146.29786, 4, 2.9765192
1.3506349, -145.98658, 4, 3.0337889
1.3702131, -145.967, 4, 3.0759228
0.85460059, -146.48261, 4, 2.9566388
1.2214394, -146.11577, 4, 3.1164654
1.3117803, -146.02543, 4, 3.0974254
0.84622359, -146.49099, 4, 2.9558276
1.0157286, -146.32148, 4, 3.1452845
0.80595511, -146.53126, 4, 2.952014
1.3098226, -146.02739, 4, 3.021066
0.58764982, -146.74956, 4, 3.1856739
1.3459066, -145.99131, 4, 3.0869925
1.3105816, -146.02663, 4, 3.021264
1.2126435, -146.12457, 4, 3.0010152
1.2502032, -146.08701, 4, 3.0078339
0.8040548, -146.53316, 4, 3.1671667
1.07731, -146.2599, 4, 2.9812262
1.07731, -146.2599, 4, 2.9812262
1.2922448, -146.04497, 4, 3.1022671
1.3835477, -145.95366, 4, 3.0577766
1.1316127, -146.2056, 4, 3.1305033
0.057937373, -147.27927, 4, 2.8966754
-0.81293985, -148.15015, 4, 3.2690929
1.3181823, -146.01903, 4, 3.023306
1.2705162, -146.0667, 4, 3.1070771
1.1531486, -146.18406, 4, 2.9916014
1.3836769, -145.95354, 4, 3.0588746
1.3699545, -145.96726, 4, 3.0429245
1.3836934, -145.95352, 4, 3.0597514
1.2421971, -146.09501, 4, 3.112697
-1.0576913, -148.3949, 4, 3.2804611
1.0523667, -146.28485, 4, 2.9781022
-1.5375505, -148.87476, 4, 2.8178016
1.3089597, -146.02825, 4, 3.0208422
-3.0981373, -150.43535, 4, 2.7601232
1.319361, -146.01785, 4, 3.095371
0.75744263, -146.57977, 4, 3.171412
0.71394161, -146.62327, 4, 2.9437707
0.88460238, -146.45261, 4, 3.1594064
0.88460238, -146.45261, 4, 3.1594064
0.36140217, -146.97581, 4, 2.9165201
0.23650671, -147.10071, 4, 2.9080375
1.2426583, -146.09455, 4, 3.1126103
0.86664368, -146.47057, 4, 2.9578162
0.58229328, -146.75492, 4, 3.1860977
1.3834413, -145.95377, 4, 3.0572429
1.2401182, -146.09709, 4, 3.0059177
1.3711887, -145.96602, 4, 3.0753177
0.91671823, -146.42049, 4, 3.1561387
1.1338008, -146.20341, 4, 2.9888097
1.3719103, -145.9653, 4, 3.0441495
1.3204102, -146.0168, 4, 3.0950773
1.3610021, -145.97621, 4, 3.0808057
1.1122297, -146.22498, 4, 3.1331824
1.0904833, -146.24673, 4, 2.9829274
0.46656674, -146.87065, 4, 3.1949301
1.2003352, -146.13688, 4, 3.1200567
1.2003352, -146.13688, 4, 3.1200567
0.61383088, -146.72338, 4, 3.1835818
0.92226436, -146.41495, 4, 2.963441
1.3576099, -145.9796, 4, 3.0366617
0.30390456, -147.03331, 4, 2.9125542
0.74941006, -146.5878, 4, 2.9468768
1.0126847, -146.32453, 4, 3.1456386
0.10527296, -147.23194, 4, 2.8996086
1.330195, -146.00702, 4, 3.0922118
0.59153258, -146.74568, 4, 3.1853659
0.59153258, -146.74568, 4, 3.1853659
1.3032093, -146.034, 4, 3.0193825
1.3072185, -146.02999, 4, 3.0986097
0.07086436, -147.26635, 4, 3.221533
1.291637, -146.04557, 4, 3.0165951
1.3756437, -145.96157, 4, 3.0721923
1.2987833, -146.03843, 4, 3.10071
-0.045159381, -147.38237, 4, 2.8904628
1.3468808, -145.99033, 4, 3.0866359
1.1857812, -146.15143, 4, 2.9965901
1.3601129, -145.9771, 4, 3.081219
0.73725006, -146.59996, 4, 3.1732018
0.95158439, -146.38563, 4, 2.966543
1.3817658, -145.95545, 4, 3.0657159
1.1525765, -146.18464, 4, 3.1274869
1.3829308, -145.95428, 4, 3.0555888
1.298471, -146.03874, 4, 3.1007857
0.80475642, -146.53246, 4, 2.9519026
1.3642472, -145.97296, 4, 3.0792238
1.3747815, -145.96243, 4, 3.0728543
1.3481953, -145.98902, 4, 3.0328571
1.3638816, -145.97333, 4, 3.0794083
1.0784977, -146.25871, 4, 2.981378
1.3266355, -146.01058, 4, 3.0257218
1.3266355, -146.01058, 4, 3.0257218
0.052586904, -147.28463, 4, 2.8963471
0.7153235, -146.62189, 4, 3.175114
0.97439322, -146.36282, 4, 3.1499744
1.2148164, -146.1224, 4, 3.1176163
1.2148164, -146.1224, 4, 3.1176163
0.88006502, -146.45715, 4, 3.1598595
1.2711723, -146.06604, 4, 3.0120652
1.1046444, -146.23257, 4, 2.9847994
1.158727, -146.17848, 4, 2.9924279
1.383515, -145.9537, 4, 3.0575964
-0.018027138, -147.35524, 4, 2.8920755
0.70785908, -146.62935, 4, 3.1757578
0.70785908, -146.62935, 4, 3.1757578
1.2803452, -146.05687, 4, 3.0140398
1.1009392, -146.23627, 4, 2.9843051
1.3826929, -145.95452, 4, 3.0639822
1.3826929, -145.95452, 4, 3.0639822
1.2404183, -146.09679, 4, 3.1130304
-0.0013483201, -147.33856, 4, 2.8930745
1.356734, -145.98048, 4, 3.0827227
-0.17654568, -147.51376, 4, 2.882862
-0.25063834, -147.58785, 4, 3.2402877
0.12406195, -147.21315, 4, 2.9007879
1.2251902, -146.11202, 4, 3.1158031
0.33577068, -147.00144, 4, 3.2042654
0.69765589, -146.63956, 4, 2.942372
0.89954019, -146.43767, 4, 3.1579
1.2602355, -146.07698, 4, 3.1091908
1.2449706, -146.09224, 4, 3.1121731
1.3403758, -145.99684, 4, 3.0889355
0.66305371, -146.67416, 4, 3.1795496
0.73166252, -146.60555, 4, 2.945312
1.3652397, -145.97197, 4, 3.0402901
0.62269385, -146.71452, 4, 2.9361386
1.2762326, -146.06098, 4, 3.1058601
0.94087947, -146.39633, 4, 3.1536055
1.2274773, -146.10973, 4, 3.1153955
1.0349724, -146.30224, 4, 3.1430113
1.0349724, -146.30224, 4, 3.1430113
-2.919333, -150.25654, 4, 3.3528483
1.1560311, -146.18118, 4, 2.9920272
1.0941403, -146.24307, 4, 2.9834064
1.1424802, -146.19473, 4, 2.9900482
0.79645299, -146.54076, 4, 2.9511337
1.3628647, -145.97435, 4, 3.0390914
1.3673351, -145.96988, 4, 3.0414135
1.3698817, -145.96733, 4, 3.0761234
1.3296245, -146.00759, 4, 3.0923857
1.3553217, -145.98189, 4, 3.0833231
0.027404978, -147.30981, 4, 2.8948111
1.0281775, -146.30903, 4, 2.9751832
1.0338247, -146.30339, 4, 2.9758556
1.0338247, -146.30339, 4, 2.9758556
-1.6972217, -149.03443, 4, 2.811284
1.1575181, -146.17969, 4, 3.1267562
1.2062336, -146.13098, 4, 3.1190747
0.62698349, -146.71023, 4, 3.1825173
0.66515505, -146.67206, 4, 2.9396297
1.2921375, -146.04507, 4, 3.1022922
1.3822307, -145.95498, 4, 3.0649163
-0.052275769, -147.38949, 4, 3.2289617
1.3725741, -145.96464, 4, 3.0744161
1.1276372, -146.20957, 4, 3.131061
1.1276372, -146.20957, 4, 3.131061
0.63071927, -146.70649, 4, 2.9367909
1.0911628, -146.24605, 4, 2.9830162
1.0911628, -146.24605, 4, 2.9830162
-2.5130331, -149.85024, 4, 3.3386558
1.3551267, -145.98209, 4, 3.0834048
0.37743657, -146.95978, 4, 3.2013583
0.37743657, -146.95978, 4, 3.2013583
1.2892553, -146.04796, 4, 3.1029605
-0.18927113, -147.52648, 4, 2.8821431
1.2206997, -146.11651, 4, 3.0024091
1.3107431, -146.02647, 4, 3.0976979
1.3682137, -145.969, 4, 3.0770983
-0.28653184, -147.62374, 4, 2.876742
-0.28653184, -147.62374, 4, 2.876742
1.1658182, -146.17139, 4, 2.9934935
0.56561505, -146.7716, 4, 2.9315959
1.3691991, -145.96801, 4, 3.0765291
1.3738668, -145.96335, 4, 3.0454815
1.0949153, -146.2423, 4, 3.1354958
1.1165487, -146.22066, 4, 2.9864102
0.77154998, -146.56566, 4, 2.9488598
1.2335971, -146.10361, 4, 3.1142897
1.2507616, -146.08645, 4, 3.1110621
1.3337584, -146.00345, 4, 3.0279004
1.3379147, -145.9993, 4, 3.0292441
1.3826325, -145.95458, 4, 3.0548891
0.51973378, -146.81748, 4, 3.1909461
1.0273092, -146.3099, 4, 3.1439238
1.1067784, -146.23043, 4, 2.9850856
1.3509991, -145.98621, 4, 3.0339309
0.02433186, -147.31288, 4, 2.8946246
1.3049768, -146.03224, 4, 3.0991787
1.3836933, -145.95352, 4, 3.0592466
1.3836933, -145.95352, 4, 3.0592466
0.81992769, -146.51728, 4, 2.9533218
1.1804514, -146.15676, 4, 2.9957487
0.90980812, -146.4274, 4, 3.156851
1.3777606, -145.95945, 4, 3.0703973
# 
# Elapsed Time: 0.000000 seconds (Pathfinders)
#               0.000000 seconds (PSIS)
#               0.000000 seconds (Total)
# 
