# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = tmpys6ezil1_model
# start_datetime = 2026-06-02 01:20:04 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 300000
#     grad_samples = 100
#     elbo_samples = 1
#     eta = 10
#     adapt
#       engaged = false
#       iter = 50 (Default)
#     tol_rel_obj = 1e-16
#     eval_elbo = 10000
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/seed12_grad100_iter300000/stan_data.json
# init = 2 (Default)
# random
#   seed = 12
# output
#   file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/seed12_grad100_iter300000/fixed_eta_grad_elbo_grid/grad_samples_100/elbo_samples_1/eta_10p0/output.csv
#   diagnostic_file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/seed12_grad100_iter300000/fixed_eta_grad_elbo_grid/grad_samples_100/elbo_samples_1/eta_10p0/diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=1dgaussian.stan
lp__,log_p__,log_g__,mu
0,0,0,3.0826738
0,-145.97083,-0.088034075,3.0408915
0,-146.84186,-0.6114387,3.1927882
0,-146.12932,-0.065799406,3.1187964
0,-146.20083,-0.11212892,3.1298287
0,-145.96698,-0.0023076312,3.0759091
0,-149.37191,-2.8633135,3.3209617
0,-146.65814,-1.0150589,2.9407964
0,-146.55079,-0.37398754,3.1687923
0,-146.03853,-0.016451131,3.1007358
0,-146.03422,-0.20234224,3.019329
0,-147.48927,-1.1662461,3.2347505
0,-146.70726,-0.50026264,3.1822755
0,-148.33441,-1.918131,3.2777062
0,-148.3495,-1.9317403,3.2783968
0,-145.95474,-0.039881382,3.0545514
0,-146.30956,-0.18892958,3.1438831
0,-146.3206,-0.19702848,3.1451813
0,-146.876,-0.63993212,3.1953247
0,-146.01881,-0.0084727306,3.095636
0,-146.30585,-0.18621748,3.1434422
0,-145.97319,-0.093275573,3.0396656
0,-146.41348,-0.26678933,3.1554102
0,-146.16179,-0.38792634,2.9949652
0,-146.00557,-0.1549796,3.0272362
0,-146.03949,-0.01687249,3.1009657
0,-146.0098,-0.0054313843,3.093052
0,-146.32411,-0.60198547,2.973414
0,-145.99206,-0.13082963,3.0317383
0,-145.96759,-0.0020615144,3.07628
0,-146.01795,-0.0081662228,3.0953994
0,-146.17008,-0.39925868,2.9936933
0,-146.66727,-1.0260614,2.9400296
0,-146.78331,-0.56282793,3.1883204
0,-146.05955,-0.026392907,3.1055515
0,-146.10001,-0.048317527,3.113628
0,-145.97447,-0.0960368,3.0390337
0,-145.95946,-0.058553682,3.0485981
0,-146.40634,-0.26133636,3.154663
0,-146.82319,-1.212289,2.9276242
0,-146.19175,-0.10601923,3.128526
0,-146.08717,-0.041038275,3.1112012
0,-147.94874,-1.5723373,3.2592534
0,-146.36118,-0.2271784,3.1497937
0,-145.95402,-0.020156368,3.062681
0,-146.00297,-0.0034543736,3.0909504
0,-145.98242,-3.825322e-05,3.0835448
0,-146.09592,-0.29539795,3.0061368
0,-146.22082,-0.12577053,3.1326148
0,-145.96243,-0.0048646339,3.072852
0,-145.99192,-0.13057027,3.0317888
0,-146.18211,-0.099590814,3.1271141
0,-146.01092,-0.1641503,3.0256195
0,-146.0946,-0.29347927,3.0063858
0,-146.18721,-0.10298498,3.1278651
0,-146.12129,-0.060901488,3.117426
0,-146.64077,-0.99410516,2.9422685
0,-145.95485,-0.040484679,3.0543395
0,-148.25827,-1.8495726,3.274189
0,-146.02304,-0.18432112,3.0222156
0,-147.29325,-1.7606406,2.8958196
0,-145.959,-0.057092163,3.0490261
0,-146.26752,-0.52892585,2.9802585
0,-146.2037,-0.11406909,3.1302349
0,-145.95452,-0.038549814,3.0550249
0,-146.02567,-0.011065992,3.0974875
0,-145.97456,-0.00035662423,3.0800145
0,-146.57411,-0.39256176,3.1709049
0,-146.02893,-0.012370866,3.0983366
0,-147.02479,-1.4494498,2.913135
0,-146.10975,-0.053999664,3.1153976
0,-146.76673,-0.54913261,3.1870271
0,-146.14686,-0.36736249,2.9973216
0,-146.33976,-0.21119499,3.1473895
0,-145.97719,-0.00010086257,3.0812596
0,-146.04141,-0.017733386,3.1014265
0,-147.66038,-1.3165872,3.2442556
0,-145.95477,-0.04003053,3.0544989
0,-146.28739,-0.17281266,3.1412142
0,-146.00485,-0.15372065,3.0274618
0,-147.63307,-1.2925111,3.2427714
0,-146.14347,-0.074598396,3.1211359
0,-146.05273,-0.023030865,3.1040447
0,-147.36006,-1.0535489,3.2272161
0,-147.49649,-1.9935893,2.8838422
0,-145.97658,-0.00014459335,3.0809805
0,-150.88942,-4.2704292,3.3736807
0,-145.96967,-0.0013609905,3.0774787
0,-146.05289,-0.23146427,3.0149238
0,-146.29644,-0.56642312,2.9766904
0,-146.18185,-0.099416832,3.1270753
0,-146.01161,-0.16530933,3.0254185
0,-146.1098,-0.31532837,3.003597
0,-148.16077,-1.7619807,3.2695991
0,-146.44981,-0.29474146,3.1591257
0,-147.18774,-0.90456988,3.2166071
0,-146.16223,-0.086569149,3.1241071
0,-145.97245,-0.091648771,3.0400423
0,-146.44689,-0.75674479,2.9601721
0,-146.44635,-0.29206568,3.1587779
0,-146.02084,-0.18071364,3.0228102
0,-147.08305,-0.81491011,3.2097963
0,-146.91825,-1.3245583,2.9206037
0,-145.95406,-0.035348602,3.0561977
0,-146.10181,-0.30388176,3.0050456
0,-146.33384,-0.20680385,3.1467132
0,-145.97927,-0.10608556,3.0368073
0,-145.96346,-0.070060345,3.0454
0,-145.95725,-0.051020163,3.0508657
0,-146.9478,-1.3592882,2.9184927
0,-146.22198,-0.12657167,3.1327736
0,-145.99347,-0.0013094808,3.0877697
0,-145.97405,-0.00042661055,3.0797652
0,-146.10673,-0.3109421,3.0041489
0,-146.2157,-0.46069689,2.987092
0,-146.07194,-0.032774621,3.1081677
0,-145.9536,-0.030242691,3.0581844
0,-146.65604,-0.45853269,3.1780308
0,-146.28664,-0.55375324,2.9778824
0,-146.12467,-0.33639891,3.0009978
