# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = tmpys6ezil1_model
# start_datetime = 2026-05-28 22:10:45 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 100000
#     grad_samples = 100
#     elbo_samples = 100 (Default)
#     eta = 100
#     adapt
#       engaged = false
#       iter = 50 (Default)
#     tol_rel_obj = 1e-16
#     eval_elbo = 10000
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/seed12_grad100_iter100000/stan_data.json
# init = 2 (Default)
# random
#   seed = 12
# output
#   file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/seed12_grad100_iter100000/fixed_eta_grid/grad_samples_100/eta_100p0/output.csv
#   diagnostic_file = /Users/madelynandersen/Documents/VB Bakeoff/simpleVI/paper_vignettes/stan_conj1dgaussian_demo/cmdstan_output/seed12_grad100_iter100000/fixed_eta_grid/grad_samples_100/eta_100p0/diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=1dgaussian.stan
lp__,log_p__,log_g__,mu
0,0,0,2.818569
0,-147.52279,-0.24769917,2.8823516
0,-147.19529,-0.42297471,2.9019173
0,-148.04341,-0.081106861,2.855067
0,-147.69273,-0.18042977,2.873006
0,-152.12226,-0.74070982,2.708272
0,-149.32271,-0.021150189,2.7999311
0,-147.11238,-0.47903271,2.9072687
0,-153.50029,-1.3255886,2.6710173
0,-147.43022,-0.29061012,2.8876558
0,-147.64945,-0.19624102,2.8753411
0,-153.10274,-1.1457986,2.681388
0,-147.10327,-0.4855333,2.9078686
0,-148.53216,-0.011675632,2.8324168
0,-147.37324,-0.31945752,2.8910036
0,-148.12855,-0.06381888,2.8509443
0,-151.38128,-0.47717635,2.7300413
0,-149.45432,-0.034081939,2.7949097
0,-147.81931,-0.13893924,2.8663387
0,-149.47762,-0.036660958,2.7940309
0,-151.54125,-0.53055115,2.7252213
0,-148.33972,-0.030784481,2.8410547
0,-148.31583,-0.033859512,2.842151
0,-149.10253,-0.006104597,2.8085559
0,-148.79677,-0.00037482235,2.8210501
0,-150.84816,-0.3150194,2.7466393
0,-148.21067,-0.049367834,2.8470439
0,-151.29568,-0.44947247,2.7326496
0,-148.21073,-0.049356923,2.8470407
0,-150.37331,-0.19344703,2.7622025
0,-150.92069,-0.33557242,2.7443299
0,-149.87296,-0.092765165,2.779536
0,-149.0101,-0.0024187803,2.8122661
0,-147.53497,-0.24239609,2.8816651
